data_boletim,sequencia_logradouros,tipo_logradouro,nome_logradouro,nome_bairro,descricao_tipo_bairro,numero_imovel
19/06/2014 07:14,1,AVE,CRISTIANO MACHADO                                 ,CIDADE NOVA                                       ,BAIRRO                        ,2400
19/06/2014 07:38,1,AVE,DO CANAL                                          ,ATILA DE PAIVA                                    ,CONJUNTO HABITACIONAL         ,60
19/06/2014 11:00,1,RUA,TRINTA E TRES                                     ,JARDIM FELICIDADE                                 ,BAIRRO                        ,S/N
19/06/2014 11:30,1,RUA,MONTESE                                           ,ITAPOA                                            ,BAIRRO                        ,151
19/06/2014 11:30,1,AVE,AFONSO PENA                                       ,CENTRO                                            ,BAIRRO                        ,409
19/06/2014 12:26,1,RUA,LINDOLFO DE AZEVEDO                               ,JARDIM AMERICA                                    ,BAIRRO                        ,1628
19/06/2014 12:44,1,AVE,CRISTIANO MACHADO                                 ,PRIMEIRO DE MAIO                                  ,BAIRRO                        ,5600
19/06/2014 13:28,1,RUA,DOS AIMORES                                       ,                                     ,                 ,S/N
19/06/2014 13:28,2,AVE,BERNARDO MONTEIRO                                 ,                                     ,                 ,S/N
19/06/2014 13:30,1,RUA,DESEMBARGADOR BARCELOS                            ,NOVA SUISSA                                       ,BAIRRO                        ,834
19/06/2014 14:04,1,RUA,MARIA LUCIA PETIT                                 ,RIO BRANCO                                        ,BAIRRO                        ,423
19/06/2014 14:05,1,AVE,AVAI                                              ,DOM BOSCO                                         ,BAIRRO                        ,403
19/06/2014 14:53,1,AVE,CRISTIANO MACHADO                                 ,DONA CLARA                                        ,BAIRRO                        ,8665
19/06/2014 15:34,1,AVE,TERESA CRISTINA                                   ,CORACAO EUCARISTICO                               ,BAIRRO                        ,2500
19/06/2014 16:42,1,RUA,DESEMBARGADOR MARIO MATTOS                        ,SERRA                                             ,BAIRRO                        ,SN
19/06/2014 16:42,2,RUA,ALIPIO GOULART                                    ,SERRA                                             ,BAIRRO                        ,SN
19/06/2014 16:43,1,AVE,DOM PEDRO II                                      ,BONFIM                                            ,BAIRRO                        ,1846
19/06/2014 16:52,1,AVE,NELIO CERQUEIRA                                   ,TIROL                                             ,BAIRRO                        ,776
19/06/2014 18:05,1,AVE,DEPUTADO ALVARO ANTONIO                           ,BAIRRO DAS INDUSTRIAS I                           ,BAIRRO                        ,520
19/06/2014 20:38,1,RUA,H                                                 ,JATOBA                                            ,BAIRRO                        ,100
19/06/2014 22:18,1,RUA,RADIALISTA CARLOS LOTT                            ,CEU AZUL                                          ,BAIRRO                        ,S/N
19/06/2014 22:29,1,RUA,SENHORA DA CONCEICAO                              ,CACHOEIRINHA                                      ,BAIRRO                        ,350
19/06/2014 22:47,1,AVE,VILARINHO                                         ,VENDA NOVA                                        ,BAIRRO                        ,3245
19/06/2014 23:58,1,AVE,VILARINHO                                         ,MANTIQUEIRA                                       ,BAIRRO                        ,6035
20/06/2014 00:40,1,AVE,JOSE CANDIDO DA SILVEIRA                          ,SAGRADA FAMILIA                                   ,BAIRRO                        ,SN
20/06/2014 00:40,2,RUA,CONSELHEIRO LAFAIETE                              ,SAGRADA FAMILIA                                   ,BAIRRO                        ,1777
20/06/2014 07:10,1,RUA,MALACACHETA                                       ,CARLOS PRATES                                     ,BAIRRO                        ,SN
20/06/2014 07:10,2,AVE,DOM PEDRO II                                      ,CARLOS PRATES                                     ,BAIRRO                        ,SN
20/06/2014 07:54,1,AVE,CRISTIANO MACHADO                                 ,IPIRANGA                                          ,BAIRRO                        ,4001
20/06/2014 09:09,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,SUZANA                                            ,VILA                          ,KM 05
20/06/2014 09:42,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,BETANIA                                           ,CONJUNTO HABITACIONAL         ,KM 12
20/06/2014 11:18,1,AVE,AFONSO PENA                                       ,                                     ,                 ,SN
20/06/2014 11:18,2,AVE,GETULIO VARGAS                                    ,                                     ,                 ,SN
20/06/2014 11:58,1,ROD,BR TREZENTOS E CINQUENTA E SEIS                   ,OLHOS DAGUA                                       ,BAIRRO                        ,KM 542
20/06/2014 13:08,1,AVE,PERIMETRAL                                        ,VILA PINHO                                        ,VILA                          ,1643
20/06/2014 14:32,1,AVE,AUGUSTO DE LIMA                                   ,CENTRO                                            ,BAIRRO                        ,SN
20/06/2014 14:32,2,RUA,RIO DE JANEIRO                                    ,CENTRO                                            ,BAIRRO                        ,SN
20/06/2014 15:12,1,RUA,BONFIM                                            ,BONFIM                                            ,BAIRRO                        ,170
20/06/2014 15:35,1,AVE,PRESIDENTE JUSCELINO KUBITSCHEK                   ,CORACAO EUCARISTICO                               ,BAIRRO                        ,4
20/06/2014 15:41,1,RUA,MONTE LIBANO                                      ,                                     ,                 ,SN
20/06/2014 15:41,2,RUA,PARA DE MINAS                                     ,                                     ,                 ,SN
20/06/2014 15:55,1,RUA,FORMIGA                                           ,SAO CRISTOVAO                                     ,BAIRRO                        ,50
20/06/2014 16:29,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,COLEGIO BATISTA                                   ,BAIRRO                        ,13
20/06/2014 16:31,1,AVE,DO CONTORNO                                       ,                                     ,                 ,SN
20/06/2014 16:31,2,RUA,CUIABA                                            ,                                     ,                 ,0
20/06/2014 16:31,3,RUA,UBERABA                                           ,                                     ,                 ,SN
