data_boletim,sequencia_logradouros,tipo_logradouro,nome_logradouro,nome_bairro,descricao_tipo_bairro,numero_imovel
28/05/2013 11:43,2,AVE,SILVIANO BRANDAO                                  ,                                     ,                 ,S/N
28/05/2013 11:51,1,AVE,AFONSO PENA                                       ,CENTRO                                            ,BAIRRO                        ,749
28/05/2013 12:24,1,RUA,MINISTRO OLIVEIRA SALAZAR                         ,                                     ,                 ,SN
28/05/2013 12:24,2,RUA,DOUTOR ALVARO CAMARGOS                            ,                                     ,                 ,SN
28/05/2013 13:39,1,RUA,FERNAO DIAS                                       ,SAUDADE                                           ,BAIRRO                        ,SN
28/05/2013 13:39,2,RUA,SENHOR SIMEONE                                    ,SAUDADE                                           ,BAIRRO                        ,705
28/05/2013 13:45,1,AVE,PORTUGAL                                          ,JARDIM ATLANTICO                                  ,BAIRRO                        ,1298
28/05/2013 13:46,1,AVE,BRIGADEIRO EDUARDO GOMES                          ,GLORIA                                            ,BAIRRO                        ,1285
28/05/2013 13:46,2,RUA,VIRGILIO                                          ,GLORIA                                            ,BAIRRO                        ,SN
28/05/2013 14:20,1,RUA,MARIA GERTRUDES SANTOS                            ,CEU AZUL                                          ,BAIRRO                        ,981
28/05/2013 14:58,1,RUA,CONCEICAO DO MATO DENTRO                          ,OURO PRETO                                        ,BAIRRO                        ,275
28/05/2013 15:30,1,AVE,SINFRONIO BROCHADO                                ,BARREIRO DE BAIXO                                 ,BAIRRO                        ,452
28/05/2013 16:05,1,AVE,CRISTIANO MACHADO                                 ,UNIAO                                             ,BAIRRO                        ,2711
28/05/2013 16:23,1,AVE,OTACILIO NEGRAO DE LIMA                           ,BANDEIRANTES                                      ,BAIRRO                        ,4136
28/05/2013 16:31,1,RUA,BONFIM                                            ,BONFIM                                            ,BAIRRO                        ,269
28/05/2013 17:15,1,AVE,DOM PEDRO II                                      ,MONSENHOR MESSIAS                                 ,BAIRRO                        ,3714
28/05/2013 18:22,1,RUA,GONCALVES                                         ,                                     ,                 ,SN
28/05/2013 18:22,2,RUA,PEDRA DO INDAIA                                   ,                                     ,                 ,SN
28/05/2013 18:25,1,RUA,PADRE EUSTAQUIO                                   ,CARLOS PRATES                                     ,BAIRRO                        ,64
28/05/2013 18:48,1,RUA,DAS GABIROBAS                                     ,VILA CLORIS                                       ,VILA                          ,120
28/05/2013 19:24,1,RUA,ERICO VERISSIMO                                   ,SANTA MONICA                                      ,BAIRRO                        ,2989
28/05/2013 19:52,1,RUA,LAURO GOMES VIDAL                                 ,DOM JOAQUIM                                       ,BAIRRO                        ,141
28/05/2013 20:00,1,AVE,DOM PEDRO I                                       ,ITAPOA                                            ,BAIRRO                        ,402
28/05/2013 21:21,1,RUA,ERICO VERISSIMO                                   ,RIO BRANCO                                        ,BAIRRO                        ,2100
28/05/2013 21:53,1,RUA,AURELIO LOPES                                     ,DIAMANTE                                          ,BAIRRO                        ,20
28/05/2013 22:09,1,RUA,VEREADOR ORLANDO BONFIM                           ,PLANALTO                                          ,BAIRRO                        ,263
28/05/2013 22:51,1,RUA,MONTESE                                           ,                                     ,                 ,SN
28/05/2013 22:51,2,AVE,DOM PEDRO I                                       ,                                     ,                 ,SN
28/05/2013 23:03,1,AVE,CRISTIANO MACHADO                                 ,UNIAO                                             ,BAIRRO                        ,2940
28/05/2013 23:36,1,RUA,CALUNGA                                           ,JARAGUA                                           ,BAIRRO                        ,10
29/05/2013 03:27,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,CAICARAS                                          ,BAIRRO                        ,KM 315
29/05/2013 05:39,1,ROD,BR TREZENTOS E CINQUENTA E SEIS                   ,                                     ,                 ,KM 4
29/05/2013 06:04,1,AVE,AMAZONAS                                          ,                                     ,                 ,S/N
29/05/2013 06:04,2,RUA,DESEMBARGADOR BARCELOS                            ,                                     ,                 ,S/N
29/05/2013 06:20,1,AVE,WALDYR SOEIRO EMRICH                              ,DIAMANTE                                          ,BAIRRO                        ,55
29/05/2013 06:33,1,AVE,CRISTIANO MACHADO                                 ,VILA CLORIS                                       ,VILA                          ,11833
29/05/2013 06:38,1,RUA,DAS MANGUEIRAS                                    ,                                     ,                 ,S/N
29/05/2013 06:38,2,RUA,URSULA PAULINO                                    ,                                     ,                 ,S/N
29/05/2013 07:09,1,RUA,SEBASTIAO FABIANO DIAS                            ,                                     ,                 ,S/N
29/05/2013 07:09,2,EST,PARA NOVA LIMA                                    ,                                     ,                 ,0
